,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Liegenschaftsbezeichnung,Strasse,Hausnummer,PLZ,Ort,Referenznummer / Bezeichnung,Amtliche Wohnungsnummer,Hauptmieter,Mieter 2,Mieter 3,Stockwerk,Zimmer,m2,Baujahr,Sanierungsjahr,"E-mail der Verwaltung zur 
Eskalation/Information 
durch ailean
Wo sendet ailean Mängelmeldungen bei 
der Verwaltung hin? Z.B. Sammelinbox nur für 
ailean, Abteilungsemail oder 
Bewirtschafter*In Pro Liegenschaft nur einmal ausfüllen","Verwaltungskontakt während 
Öffnungszeiten
für Mieter
(Falls Kontakt überhaupt rausgegeben wird, 
wird dieser Kontakt rausgegeben. Pro Liegenschaft nur einmal Ausfüllen)","Eskalationskontakt intern
(Wohin soll ailean eskalieren, wenn der Mieter meldet, dass 
der Mangel nicht behoben ist trotz Eskalation 
an eigene Verwaltung?) In der Regel Teamleitung / Vorgesetzte",Eigentümer,"Fiskaljahr
z.B. 01.-12.","Budget für Mängelbehebung
Ist dieser Betrag erreicht, wird ailean nur noch Offertenanfragen stellen 
oder direkt an Verwaltung eskalieren (je nach Einstellungen)
Formel: Direktaufträge an Handwerker x Kompetenzsumme","Individuelle Schwelle 
kleiner Unterhalt in CHF
(z.B. CHF 150.-)
Pro Liegenschaft nur einmal Ausfüllen"
,Badener 727-733 Im Struppen,Badenerstr.,731,8048,Zurich,46334 / 2.5-Zi-Whg Nr. 408 4.OG,,,,,4.OG,,,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Badenerstr.,731,8048,Zurich,46335 / 2.5-Zi-Whg Nr. 413 4.OG,,,,,4.OG,,,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Badenerstr.,731,8048,Zurich,46336 / 1.5-Zi-Whg Nr. 414 4.OG,,,,,4.OG,,,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Badenerstr.,731,8048,Zurich,46337 / 4.5-Zi-Whg Nr. 731A Attika,,,,,Attika,,,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Badenerstr.,731,8048,Zurich,46338 / 2.5-Zi-Whg Nr. 731B Attika,,,,,Attika,,,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Badenerstr.,731,8048,Zurich,46339 / 4.5-Zi-Whg Nr. 731C Attika,,,,,Attika,,,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Badenerstr.,731,8048,Zurich,46340 / 5.5-Zi-Whg Nr. 731D Attika,,,,,Attika,,,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Badenerstr.,733,8048,Zurich,46373 / 1.5-Zi-Whg Nr. 109 EG,,,,,EG,,,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Badenerstr.,733,8048,Zurich,46374 / 3-Zi-Whg Nr. 110 EG,,,,,EG,,,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Badenerstr.,733,8048,Zurich,46375 / 3-Zi-Whg Nr. 111 EG,,,,,EG,,,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Badenerstr.,733,8048,Zurich,46376 / 2.5-Zi-Whg Nr. 112 EG,,,,,EG,,,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Badenerstr.,733,8048,Zurich,46377 / 2-Zi-Whg Nr. 209 1.OG,,,,,1.OG,,,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Badenerstr.,733,8048,Zurich,46378 / 3-Zi-Whg Nr. 210 1.OG,,,,,1.OG,,,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Badenerstr.,733,8048,Zurich,46379 / 3-Zi-Whg Nr. 211 1.OG,,,,,1.OG,,,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Badenerstr.,733,8048,Zurich,46380 / 2.5-Zi-Whg Nr. 212 1.OG,,,,,1.OG,,,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Badenerstr.,733,8048,Zurich,46381 / 2-Zi-Whg Nr. 309 2.OG,,,,,2.OG,,,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Badenerstr.,733,8048,Zurich,46382 / 3-Zi-Whg Nr. 310 2.OG,,,,,2.OG,,,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Badenerstr.,733,8048,Zurich,46383 / 3-Zi-Whg Nr. 311 2.OG,,,,,2.OG,,,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Badenerstr.,733,8048,Zurich,46384 / 2.5-Zi-Whg Nr. 312 2.OG,,,,,2.OG,,,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Badenerstr.,733,8048,Zurich,46385 / 2-Zi-Whg Nr. 409 3.OG,,,,,3.OG,,,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Badenerstr.,733,8048,Zurich,46386 / 3-Zi-Whg Nr. 410 3.OG,,,,,3.OG,,,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Badenerstr.,733,8048,Zurich,46387 / 3-Zi-Whg Nr. 411 3.OG,,,,,3.OG,,,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Badenerstr.,733,8048,Zurich,46388 / 2.5-Zi-Whg Nr. 412 3.OG,,,,,3.OG,,,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Badenerstr.,733,8048,Zurich,46389 / 3.5-Zi-Whg Nr. 733A Attika,,,,,Attika,,,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Badenerstr.,733,8048,Zurich,46390 / 3.5-Zi-Whg Nr. 733B Attika,,,,,Attika,,,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,11,8048,Zurich,46413 / 3.5-Zi-Whg Nr. 11C Attika,,,,,4. OG,3.5,106,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,11,8048,Zurich,46411 / 3.5-Zi-Whg Nr. 11A Attika,,,,,4. OG,3.5,90,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,11,8048,Zurich,46412 / 4.5-Zi-Whg Nr. 11B Attika,,,,,4. OG,4.5,125,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,11,8048,Zurich,46414 / 3.5-Zi-Whg Nr. 11D Attika,,,,,4. OG,3.5,107,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,12,8048,Zurich,46442 / 4.5-Zi-Whg Nr. 112 EG,,,,,EG,4.5,90,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,12,8048,Zurich,46443 / 1.5-Zi-Whg Nr. 111 EG,,,,,EG,1.5,35,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,12,8048,Zurich,46444 / 2-Zi-Whg Nr. 110 EG,,,,,EG,2,50,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,12,8048,Zurich,46445 / 4.5-Zi-Whg Nr. 212 1.OG,,,,,1. OG,4.5,90,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,12,8048,Zurich,46446 / 1.5-Zi-Whg Nr. 211 1.OG,,,,,1. OG,1.5,35,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,12,8048,Zurich,46447 / 2-Zi-Whg Nr. 210 1.OG,,,,,1. OG,2,50,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,12,8048,Zurich,46448 / 4.5-Zi-Whg Nr. 312 2.OG,,,,,2. OG,4.5,86,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,12,8048,Zurich,46449 / 1.5-Zi-Whg Nr. 311 2.OG,,,,,2. OG,1.5,35,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,12,8048,Zurich,46450 / 2-Zi-Whg Nr. 310 2.OG,,,,,2. OG,2,50,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,12,8048,Zurich,46451 / 4.5-Zi-Whg Nr. 412 3.OG,,,,,3. OG,4.5,90,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,12,8048,Zurich,46452 / 1.5-Zi-Whg Nr. 411 3.OG,,,,,3. OG,1.5,35,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,12,8048,Zurich,46453 / 2-Zi-Whg Nr. 410 3.OG,,,,,3. OG,2,50,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,12,8048,Zurich,46454 / 4.5-Zi-Whg Nr. 12 Attika,,,,,4. OG,4.5,114,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,13,8048,Zurich,46466 / 3.5-Zi-Whg Nr. 101 EG,,,,,EG,3.5,75,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,13,8048,Zurich,46467 / 1.5-Zi-Whg Nr. 102 EG,,,,,EG,1.5,35,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,13,8048,Zurich,46468 / 2-Zi-Whg Nr. 103 EG,,,,,EG,2,50,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,13,8048,Zurich,46469 / 3.5-Zi-Whg Nr. 201 1.OG,,,,,1. OG,3.5,75,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,13,8048,Zurich,46470 / 1.5-Zi-Whg Nr. 202 1.OG,,,,,1. OG,1.5,35,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,13,8048,Zurich,46471 / 2-Zi-Whg Nr. 203 1.OG,,,,,1. OG,2,50,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,13,8048,Zurich,46472 / 3.5-Zi-Whg Nr. 301 2.OG,,,,,2. OG,3.5,75,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,13,8048,Zurich,46473 / 1.5-Zi-Whg Nr. 302 2.OG,,,,,2. OG,1.5,35,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,13,8048,Zurich,46474 / 2-Zi-Whg Nr. 303 2.OG,,,,,2. OG,2,50,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,13,8048,Zurich,46475 / 3.5-Zi-Whg Nr. 401 3.OG,,,,,3. OG,3.5,75,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,13,8048,Zurich,46476 / 1.5-Zi-Whg Nr. 402 3.OG,,,,,3. OG,1.5,35,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,13,8048,Zurich,46477 / 2-Zi-Whg Nr. 403 3.OG,,,,,3. OG,2,50,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,14,8048,Zurich,46494 / 2-Zi-Whg Nr. 109 EG,,,,,EG,2,50,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,14,8048,Zurich,46495 / 1.5-Zi-Whg Nr. 108 EG,,,,,EG,1.5,35,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,14,8048,Zurich,46496 / 2-Zi-Whg Nr. 107 EG,,,,,EG,2,50,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,14,8048,Zurich,46497 / 2-Zi-Whg Nr. 209 1.OG,,,,,1. OG,2,50,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,14,8048,Zurich,46498 / 1.5-Zi-Whg Nr. 208 1.OG,,,,,1. OG,1.5,35,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,14,8048,Zurich,46499 / 2-Zi-Whg Nr. 207 1.OG,,,,,1. OG,2,50,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,14,8048,Zurich,46500 / 2-Zi-Whg Nr. 309 2.OG,,,,,2. OG,2,50,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,14,8048,Zurich,46501 / 1.5-Zi-Whg Nr. 308 2.OG,,,,,2. OG,1.5,35,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,14,8048,Zurich,46502 / 2-Zi-Whg Nr. 307 2.OG,,,,,2. OG,2,50,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,14,8048,Zurich,46503 / 2-Zi-Whg Nr. 409 3.OG,,,,,3. OG,2,50,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,14,8048,Zurich,46504 / 1.5-Zi-Whg Nr. 408 3.OG,,,,,3. OG,1.5,35,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,14,8048,Zurich,46505 / 2-Zi-Whg Nr. 407 3.OG,,,,,3. OG,2,50,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,14,8048,Zurich,46506 / 3.5-Zi-Whg Nr. 14 Attika,,,,,4. OG,3.5,97,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,15,8048,Zurich,46514 /2-Zi-Whg Nr. 104 EG,,,,,EG,2,50,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,15,8048,Zurich,46515 / 1.5-Zi-Whg Nr. 105 EG,,,,,EG,1.5,35,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,15,8048,Zurich,46516 / 2-Zi-Whg Nr. 106 EG,,,,,EG,2,50,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,15,8048,Zurich,46517 / 2-Zi-Whg Nr. 204 1.OG,,,,,1. OG,2,50,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,15,8048,Zurich,46518 / 1.5-Zi-Whg Nr. 205 1.OG,,,,,1. OG,1.5,35,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,15,8048,Zurich,46519 / 2-Zi-Whg Nr. 206 1.OG,,,,,1. OG,2,50,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,15,8048,Zurich,46520 / 2-Zi-Whg Nr. 304 2.OG,,,,,2. OG,2,50,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,15,8048,Zurich,46521 / 1.5-Zi-Whg Nr. 305 2.OG,,,,,2. OG,1.5,35,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,15,8048,Zurich,46522 / 2-Zi-Whg Nr. 306 2.OG,,,,,2. OG,2,50,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,15,8048,Zurich,46523 / 2-Zi-Whg Nr. 404 3. OG,,,,,3. OG,2,50,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
,Badener 727-733 Im Struppen,Im Struppen,15,8048,Zurich,46524 / 1.5-Zi-Whg Nr. 405 3. OG,,,,,3. OG,1.5,35,1972,2019,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,"Dr. A. Guyer-Halter, Bremgarten",01.-12.,"CHF25,000.00",CHF150.00
